Fish ID,Fish_ID_year,Processed by,Processed on,Sample #,Year,Sampled on,Site,Treatment,Species code,Length,Wet Weight ,Gut weight,Group,Lowest taxonomic classification,Digestion,N,Notes,Photo ID,Entered by,Entered on
MIT03-03,MIT03-03-2022,MB,20220914,MIT03,2022,20220623,MI,LS,ARIFEL,215,76.03,4.02,Bivalve,NA,NA,NA,shell fragments,,CG,20230220
MIT03-03,MIT03-03-2022,MB,20220914,MIT03,2022,20220623,MI,LS,ARIFEL,215,76.03,4.02,Crustacean,Crab,NA,NA,fragments,,CG,20230220
MIT03-03,MIT03-03-2022,MB,20220914,MIT03,2022,20220623,MI,LS,ARIFEL,215,76.03,4.02,Amphipod,NA,NA,1,,,CG,20230220
MIT03-03,MIT03-03-2022,MB,20220914,MIT03,2022,20220623,MI,LS,ARIFEL,215,76.03,4.02,SAV,NA,NA,NA,seagrass,,CG,20230220
MIT03-04,MIT03-04-2022,MB,20220914,MIT03,2022,20220623,MI,LS,ARIFEL,169,33.94,2.47,Fish,NA,NA,NA,scales,,CG,20230220
MIT03-04,MIT03-04-2022,MB,20220914,MIT03,2022,20220623,MI,LS,ARIFEL,169,33.94,2.47,Crustacean,NA,NA,NA,eyes,,CG,20230220
MIT03-04,MIT03-04-2022,MB,20220914,MIT03,2022,20220623,MI,LS,ARIFEL,169,33.94,2.47,SAV,NA,NA,NA,seagrass,,CG,20230220
MIT03-04,MIT03-04-2022,MB,20220914,MIT03,2022,20220623,MI,LS,ARIFEL,169,33.94,2.47,Crustacean,Crab,NA,NA,legs,,CG,20230220
MIT03-04,MIT03-04-2022,MB,20220914,MIT03,2022,20220623,MI,LS,ARIFEL,169,33.94,2.47,Bivalve,NA,NA,NA,shell fragments,,CG,20230220
MIT03-05,MIT03-05-2022,MB,20220914,MIT03,2022,20220623,MI,LS,ARIFEL,150,25.78,1.71,Crustacean,NA,NA,NA,eyes,,CG,20230220
MIT03-05,MIT03-05-2022,MB,20220914,MIT03,2022,20220623,MI,LS,ARIFEL,150,25.78,1.71,Bivalve,NA,NA,NA,shell fragments,,CG,20230220
MIT03-05,MIT03-05-2022,MB,20220914,MIT03,2022,20220623,MI,LS,ARIFEL,150,25.78,1.71,SAV,NA,NA,NA,seagrass,,CG,20230220
MIT03-05,MIT03-05-2022,MB,20220914,MIT03,2022,20220623,MI,LS,ARIFEL,150,25.78,1.71,Amphipod,NA,NA,1,,,CG,20230220
MIT03-06,MIT03-06-2022,MB,20220914,MIT03,2022,20220623,MI,LS,MICUND,94,6.91,0.22,Fish,NA,NA,NA,bones/scales,,CG,20230220
MIT03-06,MIT03-06-2022,MB,20220914,MIT03,2022,20220623,MI,LS,MICUND,94,6.91,0.22,SAV,NA,NA,NA,seagrass,,CG,20230220
MIT03-06,MIT03-06-2022,MB,20220914,MIT03,2022,20220623,MI,LS,MICUND,94,6.91,0.22,Crustacean,NA,NA,NA,eyes,,CG,20230220
NEPaPRC01-01,NEPaPRC01-01-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,147,64.02,3.08,Brown algae,NA,NA,NA,,,CG,20230220
NEPaPRC01-01,NEPaPRC01-01-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,147,64.02,3.08,Green algae,NA,NA,NA,,,CG,20230220
NEPaPRC01-01,NEPaPRC01-01-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,147,64.02,3.08,Bivalve,NA,NA,1,,,CG,20230220
NEPaPRC01-02,NEPaPRC01-02-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,71,5.3,0.14,Crustacean,Crab,NA,NA,legs,NEPaPRC01-01-001,CG,20230220
NEPaPRC01-02,NEPaPRC01-02-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,71,5.3,0.14,Green algae,NA,NA,NA,,,CG,20230220
NEPaPRC01-02,NEPaPRC01-02-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,71,5.3,0.14,Polychaete,NA,NA,1,chaetae,,CG,20230220
NEPaPRC01-03,NEPaPRC01-03-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,70,6.1,0.18,Bivalve,NA,NA,NA,shells,,CG,20230220
NEPaPRC01-03,NEPaPRC01-03-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,70,6.1,0.18,Green algae,NA,NA,NA,,,CG,20230220
NEPaPRC01-03,NEPaPRC01-03-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,70,6.1,0.18,Barnacles,NA,NA,NA,,,CG,20230220
NEPaPRC01-03,NEPaPRC01-03-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,70,6.1,0.18,Polychaete,NA,NA,1,jaws,,CG,20230220
NEPaPRC01-03,NEPaPRC01-03-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,70,6.1,0.18,Amphipod,NA,NA,NA,,,CG,20230220
NEPaPRC01-04,NEPaPRC01-04-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,49,1.68,0.071,Isopod,NA,NA,NA,,,CG,20230220
NEPaPRC01-04,NEPaPRC01-04-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,49,1.68,0.071,Amphipod,NA,NA,NA,,,CG,20230220
NEPaPRC01-04,NEPaPRC01-04-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,49,1.68,0.071,Polychaete,NA,NA,1,chaetae,,CG,20230220
NEPaPRC01-04,NEPaPRC01-04-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,LAGRHO,49,1.68,0.071,Fish,NA,NA,NA,scales,,CG,20230220
NEPaPRC01-05,NEPaPRC01-05-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,MICUND,167,89.92,1.73,Bivalve,NA,NA,NA,shell fragments,,CG,20230220
NEPaPRC01-05,NEPaPRC01-05-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,MICUND,167,89.92,1.73,Amphipod,NA,NA,NA,,,CG,20230220
NEPaPRC01-06,NEPaPRC01-06-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,MICUND,165,86.4,1.54,Crustacean,crab,NA,NA,legs,,CG,20230220
NEPaPRC01-06,NEPaPRC01-06-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,MICUND,165,86.4,1.54,Fish,NA,NA,NA,bones,,CG,20230220
NEPaPRC01-06,NEPaPRC01-06-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,MICUND,165,86.4,1.54,Polychaete,NA,NA,NA,,,CG,20230220
NEPaPRC01-06,NEPaPRC01-06-2022,MB,20230103,NEPaPRC01,2022,20220607,NEPaP,LS,MICUND,165,86.4,1.54,Bivalve,NA,NA,NA,shell fragments,,CG,20230220
NEPaPT02-31,NEPaPT02-31-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,53,1.75,0.137,Unidentifiable,NA,NA,NA,,,CG,20230220
NEPaPT02-31,NEPaPT02-31-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,53,1.75,0.137,Green algae,NA,NA,NA,filamentous,,CG,20230220
NEPaPT02-31,NEPaPT02-31-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,53,1.75,0.137,SAV,NA,NA,NA,seagrass,,CG,20230220
NEPaPT02-31,NEPaPT02-31-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,53,1.75,0.137,Sediment,NA,NA,NA,,,CG,20230220
NEPaPT02-32,NEPaPT02-32-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,54,1.92,0.284,Unidentifiable,NA,NA,NA,,,CG,20230220
NEPaPT02-32,NEPaPT02-32-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,54,1.92,0.284,Green algae,NA,NA,NA,,,CG,20230220
NEPaPT02-32,NEPaPT02-32-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,54,1.92,0.284,Brown algae,NA,NA,NA,,,CG,20230220
NEPaPT02-32,NEPaPT02-32-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,54,1.92,0.284,SAV,NA,NA,NA,seagrass,,CG,20230220
NEPaPT02-32,NEPaPT02-32-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,54,1.92,0.284,Sediment,NA,NA,NA,,,CG,20230220
NEPaPT02-33,NEPaPT02-33-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,51,1.56,0.251,Unidentifiable,NA,NA,NA,,,CG,20230220
NEPaPT02-33,NEPaPT02-33-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,51,1.56,0.251,Green algae,NA,NA,NA,filamentous,,CG,20230220
NEPaPT02-33,NEPaPT02-33-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,51,1.56,0.251,SAV,NA,NA,NA,seagrass,,CG,20230220
NEPaPT02-33,NEPaPT02-33-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,51,1.56,0.251,Crustacean,Shrimp,NA,NA,eyes,,CG,20230220
NEPaPT02-33,NEPaPT02-33-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,51,1.56,0.251,Sediment,NA,NA,NA,,,CG,20230220
NEPaPT02-34,NEPaPT02-34-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,62,3.74,0.378,SAV,NA,NA,NA,seagrass,,CG,20230220
NEPaPT02-34,NEPaPT02-34-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,62,3.74,0.378,Crustacean,Crab,NA,NA,legs,,CG,20230220
NEPaPT02-34,NEPaPT02-34-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,62,3.74,0.378,Green algae,NA,NA,NA,filamentous,,CG,20230220
NEPaPT02-35,NEPaPT02-35-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,59,2.46,0.159,Green algae,NA,NA,NA,filamentous,,CG,20230220
NEPaPT02-35,NEPaPT02-35-2022,MB,20220705,NEPaPT02,2022,20220607,NEPaP,LS,LAGRHO,59,2.46,0.159,Amphipod,NA,NA,NA,,,CG,20230220
HBC03-01,HBC03-01-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,151,26.44,1.12,Polychaete,NA,NA,NA,,HBC03-01-01,CG,20230220
HBC03-01,HBC03-01-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,151,26.44,1.12,Crustacean,NA,NA,NA,eyes,,CG,20230220
HBC03-01,HBC03-01-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,151,26.44,1.12,Plastic,NA,NA,NA,,,CG,20230220
HBC03-02,HBC03-02-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,164,28.95,1.2,Crustacean,Crab,NA,NA,claw,HBC03-02-002,CG,20230220
HBC03-03,HBC03-03-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,166,28.44,1.33,Fish,NA,NA,NA,bones,,CG,20230220
HBC03-03,HBC03-03-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,166,28.44,1.33,Bivalve,NA,NA,NA,shell fragments,,CG,20230220
HBC03-04,HBC03-04-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,236,87.13,2.87,Empty,NA,NA,NA,WTF,,CG,20230220
HBC03-05,HBC03-05-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,195,56.01,2.34,Crustacean,Crab,NA,NA,appendage,,CG,20230220
HBC03-05,HBC03-05-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,195,56.01,2.34,Bivalve,NA,NA,NA,shell fragments,,CG,20230220
HBC03-06,HBC03-06-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,161,27.94,1.16,Empty,NA,NA,NA,,,CG,20230220
HBC03-07,HBC03-07-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,171,34.45,1.39,Crustacean,Crab,NA,NA,appendages,,CG,20230220
HBC03-08,HBC03-08-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,170,33.97,1.43,Crustacean,NA,NA,NA,eyes,,CG,20230220
HBC03-08,HBC03-08-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,170,33.97,1.43,Bivalve,NA,NA,NA,shell fragments,,CG,20230220
HBC03-09,HBC03-09-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,215,67.88,2.24,Fish,NA,NA,NA,spines,,CG,20230220
HBC03-10,HBC03-10-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,164,30.63,1.16,Crustacean,Crab,NA,NA,leg,,CG,20230220
HBC03-11,HBC03-11-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,160,26.12,1.02,Crustacean,Crab,NA,NA,appendages,HBC03-11-003,CG,20230220
HBC03-11,HBC03-11-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,160,26.12,1.02,Polychaete,NA,NA,NA,jaw,,CG,20230220
HBC03-12,HBC03-12-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,154,24.48,0.97,Crustacean,Crab,NA,NA,claw,HBC03-12-004,CG,20230220
HBC03-12,HBC03-12-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,154,24.48,0.97,Amphipod,NA,NA,NA,,,CG,20230220
HBC03-13,HBC03-13-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,180,44.55,1.31,Empty,NA,NA,NA,,,CG,20230220
HBC03-14,HBC03-14-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,159,29.6,1.19,Brown algae,NA,NA,NA,,,CG,20230220
HBC03-15,HBC03-15-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,170,35.79,1.71,Polychaete,NA,1,NA,,,CG,20230220
HBC03-15,HBC03-15-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,170,35.79,1.71,Brown algae,NA,2,NA,,,CG,20230220
HBC03-16,HBC03-16-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,165,34.63,1.63,Amphipod,NA,NA,NA,,,CG,20230220
HBC03-17,HBC03-17-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,159,26.64,1.18,Amphipod,NA,NA,NA,,,CG,20230220
HBC03-18,HBC03-18-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,160,26.13,1.23,Polychaete,NA,NA,3,jaws,HBC03-18-001,CG,20230220
HBC03-18,HBC03-18-2022,MB,20230201,HBC03,2022,20220708,HB,CT,ARIFEL,160,26.13,1.23,Brown algae,NA,NA,NA,,,CG,20230220
HBC03-19,HBC03-19-2022,MB,20230201,HBC03,2022,20220708,HB,CT,MICUND,97,7.91,0.27,Crustacean,NA,NA,NA,eyes,,CG,20230220
HBC03-20,HBC03-20-2022,MB,20230201,HBC03,2022,20220708,HB,CT,MICUND,88,5.32,0.08,Crustacean,NA,NA,NA,"eyes, parasitized",,CG,20230220
HBC03-21,HBC03-21-2022,MB,20230201,HBC03,2022,20220708,HB,CT,MICUND,93,5.43,0.1,Empty,NA,NA,NA,,,CG,20230220
HBC03-22,HBC03-22-2022,MB,20230201,HBC03,2022,20220708,HB,CT,MICUND,86,5.11,0.05,Crustacean,NA,NA,NA,eyes,,CG,20230220
HBC03-23,HBC03-23-2022,MB,20230201,HBC03,2022,20220708,HB,CT,MICUND,71,2.67,0.03,Crustacean,Crab,NA,NA,eyes,,CG,20230220
HBC03-24,HBC03-24-2022,MB,20230201,HBC03,2022,20220708,HB,CT,CYNARE,48,0.96,0.06,Fish,NA,NA,NA,ototliths,HBC003-24-001,CG,20230220
HBC03-24,HBC03-24-2022,MB,20230201,HBC03,2022,20220708,HB,CT,CYNARE,48,0.96,0.06,Crustacean,Penaeidae,NA,NA,tail,,CG,20230220
HBC03-25,HBC03-25-2022,MB,20230201,HBC03,2022,20220708,HB,CT,CYNARE,53,1.05,0.05,Crustacean,Shrimp,NA,NA,eyes,,CG,20230220
HBC03-26,HBC03-26-2022,MB,20230201,HBC03,2022,20220708,HB,CT,CYNARE,48,0.76,0.03,Crustacean,Shrimp,NA,NA,eyes,,CG,20230220
HBYC01-01,HBYC01-01-2022,MB,20230208,HBYC01,2022,NA,HB,CT,LAGRHO,58,3.9,0.12,Green algae,NA,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
HBYC01-01,HBYC01-01-2022,MB,20230208,HBYC01,2022,NA,HB,CT,LAGRHO,58,3.9,0.12,Polychaete,NA,NA,1,Chaetae,HBY and GB are from Drop Samples,CG,20230220
HBYC05-01,HBYC05-01-2022,MB,20230208,HBYC05,2022,NA,HB,CT,LAGRHO,71,5.93,0.3,Green algae,NA,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
HBYC01-02,HBYC01-02-2022,MB,20230208,HBYC01,2022,NA,HB,CT,SPHPAR,62,3.96,0.1,Crustacean,Crab,NA,NA,Fragments,HBY and GB are from Drop Samples,CG,20230220
HBYC01-03,HBYC01-03-2022,MB,20230208,HBYC01,2022,NA,HB,CT,BAICHR,31,0.3,0.006,Amphipod,NA,NA,2,,HBY and GB are from Drop Samples,CG,20230220
HBYC01-04,HBYC01-04-2022,MB,20230208,HBYC01,2022,NA,HB,CT,BAICHR,31,0.26,0.0025,Empty,Empty,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
HBYC01-05,HBYC01-05-2022,MB,20230208,HBYC01,2022,NA,HB,CT,BAICHR,32,0.28,0.0031,Empty,Empty,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
HBYC01-06,HBYC01-06-2022,MB,20230208,HBYC01,2022,NA,HB,CT,BAICHR,26,0.13,0.0082,Amphipod,NA,NA,NA,bunch,HBY and GB are from Drop Samples,CG,20230220
HBYC01-07,HBYC01-07-2022,MB,20230208,HBYC01,2022,NA,HB,CT,BAICHR,27,0.18,0.0054,Amphipod,NA,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
GB01-01,GB01-01-2022,MB,20230208,GB01,2022,NA,GB,CT,LAGRHO,50,1.55,0.14,Green algae,NA,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
GB01-02,GB01-02-2022,MB,20230208,GB01,2022,NA,GB,CT,LAGRHO,81,6.02,0.21,Green algae,NA,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
HBYC01-08,HBYC01-08-2022,MB,20230208,HBYC01,2022,NA,HB,CT,LAGRHO,79,5.7,0.2,Amphipod,NA,NA,1,,HBY and GB are from Drop Samples,CG,20230220
HBYC01-08,HBYC01-08-2022,MB,20230208,HBYC01,2022,NA,HB,CT,LAGRHO,79,5.7,0.2,Green algae,NA,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
GB01-03,GB01-03-2022,MB,20230208,GB01,2022,NA,GB,CT,LAGRHO,60,2.17,0.1,Green algae,NA,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
GB01-04,GB01-04-2022,MB,20230208,GB01,2022,NA,GB,CT,LAGRHO,70,3.82,0.23,Amphipod,NA,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
GB01-04,GB01-04-2022,MB,20230208,GB01,2022,NA,GB,CT,LAGRHO,70,3.82,0.23,Green algae,NA,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
GB01-04,GB01-04-2022,MB,20230208,GB01,2022,NA,GB,CT,LAGRHO,70,3.82,0.23,SAV,NA,NA,NA,seagrass,HBY and GB are from Drop Samples,CG,20230220
GB01-04,GB01-04-2022,MB,20230208,GB01,2022,NA,GB,CT,LAGRHO,70,3.82,0.23,Crustacean,Penaeidae,NA,NA,Fragments,HBY and GB are from Drop Samples,CG,20230220
GB01-05,GB01-05-2022,MB,20230208,GB01,2022,NA,GB,CT,LAGRHO,54,1.71,0.07,Green algae,NA,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
GB01-05,GB01-05-2022,MB,20230208,GB01,2022,NA,GB,CT,LAGRHO,54,1.71,0.07,Sediment,NA,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
GB01-06,GB01-06-2022,MB,20230208,GB01,2022,NA,GB,CT,LAGRHO,59,2.34,0.04,Amphipod,NA,NA,NA,fragments,HBY and GB are from Drop Samples,CG,20230220
GB01-06,GB01-06-2022,MB,20230208,GB01,2022,NA,GB,CT,LAGRHO,59,2.34,0.04,Green algae,NA,NA,NA,,HBY and GB are from Drop Samples,CG,20230220
HBC02-01,HBC02-01-2022,MB,20230214,HBC02,2022,20220708,HB,CT,LAGRHO,65,3.81,0.11,Green algae,NA,NA,NA,,,CG,20230220
HBC02-01,HBC02-01-2022,MB,20230214,HBC02,2022,20220708,HB,CT,LAGRHO,65,3.81,0.11,Crustacean,Shrimp,NA,NA,eyes,,CG,20230220
HBC02-02,HBC02-02-2022,MB,20230214,HBC02,2022,20220708,HB,CT,LAGRHO,71,4.83,0.19,Green algae,NA,NA,NA,,,CG,20230220
HBC02-02,HBC02-02-2022,MB,20230214,HBC02,2022,20220708,HB,CT,LAGRHO,71,4.83,0.19,Crustacean,Shrimp,NA,NA,eyes,,CG,20230220
HBC02-03,HBC02-03-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,58,3.32,0.09,Crustacean,Megalopae,NA,1,,,CG,20230220
HBC02-03,HBC02-03-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,58,3.32,0.09,Amphipod,NA,NA,1,tube dwelling,,CG,20230220
HBC02-03,HBC02-03-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,58,3.32,0.09,Crustacean,Paleomonidae,NA,1,grass shrimp,,CG,20230220
HBC02-04,HBC02-04-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,61,4.19,0.11,Crustacean,Crab,NA,NA,"eyes, body parts",,CG,20230220
HBC02-05,HBC02-05-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,60,4.12,0.13,Bivalve,NA,NA,NA,shell fragments,,CG,20230220
HBC02-05,HBC02-05-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,60,4.12,0.13,Crustacean,Crab,NA,NA,appendages,,CG,20230220
HBC02-06,HBC02-06-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,57,3.23,0.07,Crustacean,Paleomonidae,NA,1,grass shrimp,,CG,20230220
HBC02-07,HBC02-07-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,64,4.96,0.14,Amphipod,NA,NA,NA,,,CG,20230220
HBC02-07,HBC02-07-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,64,4.96,0.14,Crustacean,Paleomonidae,NA,1,grass shrimp,,CG,20230220
HBC02-08,HBC02-08-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,51,2.36,0.08,Amphipod,NA,NA,NA,,,CG,20230220
HBC02-08,HBC02-08-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,51,2.36,0.08,Crustacean,Crab,NA,NA,appendages,,CG,20230220
HBC02-09,HBC02-09-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,57,3.52,0.06,Amphipod,NA,NA,NA,,,CG,20230220
HBC02-10,HBC02-10-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,55,2.81,0.07,Amphipod,NA,NA,NA,,,CG,20230220
HBC02-10,HBC02-10-2022,MB,20230214,HBC02,2022,20220708,HB,CT,SPHPAR,55,2.81,0.07,Crustacean,Paleomonidae,NA,1,grass shrimp,,CG,20230220
HBC02-11,HBC02-11-2022,MB,20230214,HBC02,2022,20220708,HB,CT,MICUND,102,6.97,0.09,Crustacean,NA,NA,NA,eyes,,CG,20230220
HBC02-12,HBC02-12-2022,MB,20230214,HBC02,2022,20220708,HB,CT,MICUND,70,3.43,0.03,Crustacean,NA,NA,NA,eyes,,CG,20230220
HBC02-13,HBC02-13-2022,MB,20230214,HBC02,2022,20220708,HB,CT,MICUND,79,5.14,0.04,Fish,NA,NA,NA,scales,,CG,20230220
HBC02-14,HBC02-14-2022,MB,20230214,HBC02,2022,20220708,HB,CT,ARIFEL,210,63.94,2.46,Empty,Empty,NA,NA,,,CG,20230220
HBC02-15,HBC02-15-2022,MB,20230214,HBC02,2022,20220708,HB,CT,ARIFEL,157,27.79,1.18,Crustacean,Penaeidae,NA,1,,,CG,20230220
HBC02-16,HBC02-16-2022,MB,20230213,HBC02,2022,20220708,HB,CT,ARIFEL,156,25.5,1.08,Amphipod,NA,NA,NA,amphipod could be corephid,HBC02-16-001,CG,20230220
HBC02-16,HBC02-16-2022,MB,20230213,HBC02,2022,20220708,HB,CT,ARIFEL,156,25.5,1.08,Unidentifiable,NA,NA,NA,,,CG,20230220
HBC02-17,HBC02-17-2022,MB,20230213,HBC02,2022,20220708,HB,CT,ARIFEL,159,27.98,0.81,Empty,Empty,NA,NA,,,CG,20230220
HBC02-18,HBC02-18-2022,MB,20230213,HBC02,2022,20220708,HB,CT,ARIFEL,156,26.83,1.49,Crustacean,NA,NA,NA,eyes,,CG,20230220
WFR03-01,WFR03-01-2022,MB,20230213,WFR03,2022,20220622,WFR,CT,LAGRHO,59,2.36,0.09,Green algae,NA,NA,NA,,,CG,20230220
WFR03-02,WFR03-02-2022,MB,20230213,WFR03,2022,20220622,WFR,CT,LAGRHO,65,3.26,0.16,Green algae,NA,NA,NA,,,CG,20230220
WFR03-02,WFR03-02-2022,MB,20230213,WFR03,2022,20220622,WFR,CT,LAGRHO,65,3.26,0.16,Amphipod,NA,NA,NA,firagments,,CG,20230220
SAT01-01,SAT01-01-2022,MB,20230301,SAT01,2022,20220720,SA,LS,MICUND,85,5.07,0.12,Crustacean,Penaeidae,2,NA,,,CG,20230220
SAT01-01,SAT01-01-2022,MB,20230301,SAT01,2022,20220720,SA,LS,MICUND,85,5.07,0.12,SAV,NA,1,NA,,,CG,20230220
SAT01-01,SAT01-01-2022,MB,20230301,SAT01,2022,20220720,SA,LS,MICUND,85,5.07,0.12,Fish,NA,4,NA,,,CG,20230220
SAT01-02,SAT01-02-2022,MB,20230301,SAT01,2022,20220720,SA,LS,MICUND,76,4.4,0.14,Crustacean,Penaeidae,2,NA,,,CG,20230220
SAT01-02,SAT01-02-2022,MB,20230301,SAT01,2022,20220720,SA,LS,MICUND,76,4.4,0.14,SAV,NA,1,NA,,,CG,20230220
SAT01-02,SAT01-02-2022,MB,20230301,SAT01,2022,20220720,SA,LS,MICUND,76,4.4,0.14,Amphipod,NA,2,NA,,,CG,20230220
SAT01-03,SAT01-03-2022,MB,20230301,SAT01,2022,20220720,SA,LS,MICUND,77,3.94,0.11,Crustacean,Penaeidae,3,NA,,,CG,20230220
SAT01-03,SAT01-03-2022,MB,20230301,SAT01,2022,20220720,SA,LS,MICUND,77,3.94,0.11,Fish,NA,4,NA,,,CG,20230220
SAT01-04,SAT01-04-2022,MB,20230301,SAT01,2022,20220720,SA,LS,MICUND,82,4.63,0.08,Crustacean,Penaeidae,2,NA,,,CG,20230220
